"","lat","long","Consequence.x","Arrondissement","an","mois","jour","Tranche_horaire","Agglomeration","intersection","Collision","Luminosite","Meteo","Route","Circulation","Profil.route","Plan.route","Surface","Lieu","Situation","Consequence.y","Genre","age","Contexte","Securite.equip","Equipement.secu","Obstacle.mobile","Choc.subi","Region"
"327",48.85,2.32713,"Indemne",6,2017,"janvier","lundi","Soir","En agglomeration","Intersection a plus de 4 branches","Autre collision","Nuit sans eclairage public allume","Pluie legere","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",39,"Domicile – travail ","Oui","Casque","Pieton","Avant droit","Ile-de-France"
"328",48.85,2.39311,"Blesse leger",20,2017,"juin","samedi","Apres-midi","En agglomeration","Hors intersection","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",29,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"329",48.8501,2.39486,"Blesse leger",20,2017,"avril","vendredi","Soir","En agglomeration","Hors intersection","Autre collision","Plein jour","Pluie forte","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",62,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"330",48.8502,2.32409,"Blesse leger",6,2016,"decembre","mercredi","Apres-midi","En agglomeration","Intersection en T","Deux vehicules - par le cote","Crepuscule ou aube","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",32,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"331",48.8502,2.39476,"Blesse leger",20,2016,"juillet","dimanche","Soir","En agglomeration","Hors intersection","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",19,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"332",48.8503,2.32987,"Blesse leger",6,2017,"fevrier","mercredi","Apres-midi","En agglomeration","Intersection en Y","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",27,"Non renseigne","Oui","Casque","Vehicule","Avant","Ile-de-France"
"333",48.8503,2.39259,"Blesse leger",20,2018,"janvier","vendredi","","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Temps couvert","Voie communale ","A sens unique","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Femme",38,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"334",48.8505,2.33009,"Indemne",6,2016,"mai","mardi","Soir","En agglomeration","Hors intersection","Autre collision","Nuit sans eclairage public allume","Pluie legere","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Indemne","Homme",37,"Promenade - loisirs","Oui","Gilet reflechissant","Pieton","Aucun","Ile-de-France"
"335",48.8505,2.39302,"Blesse leger",20,2017,"septembre","mercredi","","En agglomeration","Hors intersection","Autre collision","Plein jour","Temps couvert","Voie communale ","A sens unique","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",38,"Domicile – travail ","Oui","Casque","Pieton","Avant","Ile-de-France"
"336",48.8506,2.30885,"Blesse leger",7,2016,"octobre","jeudi","Apres-midi","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Autre","Valeur inconnue","Aucun","Blesse leger","Femme",45,"Promenade - loisirs","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"337",48.8506,2.34641,"Blesse leger",5,2017,"mai","lundi","Apres-midi","En agglomeration","Intersection en T","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",18,"Valeur inconnue","Oui","Casque","Vehicule","Avant","Ile-de-France"
"338",48.8506,2.34641,"Blesse leger",5,2016,"mars","jeudi","Soir","En agglomeration","Intersection en T","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",56,"Non renseigne","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"339",48.8507,2.33027,"Blesse leger",6,2018,"avril","samedi","Apres-midi","En agglomeration","Hors intersection","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",18,"Promenade - loisirs","Oui","Casque","Vehicule","Cote droit","Ile-de-France"
"340",48.8507,2.39447,"Blesse leger",20,2017,"fevrier","lundi","","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",55,"Valeur inconnue","Oui","Casque","Vehicule","Avant","Ile-de-France"
"341",48.8507,2.39447,"Blesse leger",20,2018,"avril","dimanche","Soir","En agglomeration","Intersection en X","Deux vehicules - par le cote","Crepuscule ou aube","Normale","Voie communale ","A sens unique","Pente","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",29,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"342",48.8507,2.39447,"Blesse leger",20,2016,"octobre","mercredi","Soir","En agglomeration","Intersection en X","Deux vehicules - par le cote","Nuit sans eclairage public","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Valeur inconnue","Blesse leger","Femme",29,"Courses - achats","Oui","Casque","Vehicule","Avant","Ile-de-France"
"343",48.8507,2.39447,"Blesse leger",20,2016,"mars","jeudi","Soir","En agglomeration","Intersection en X","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",30,"Non renseigne","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"344",48.8508,2.34548,"Blesse leger",5,2016,"juin","mardi","Apres-midi","En agglomeration","Intersection en X","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",20,"Promenade - loisirs","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"345",48.8508,2.34548,"Blesse leger",5,2018,"juin","dimanche","Apres-midi","En agglomeration","Intersection en X","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",53,"Domicile – travail ","Oui","Casque","Pieton","Avant","Ile-de-France"
"346",48.8508,2.34548,"Indemne",5,2016,"juin","mardi","Apres-midi","En agglomeration","Intersection en X","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",20,"Promenade - loisirs","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"347",48.8508,2.34548,"Indemne",5,2018,"juin","dimanche","Apres-midi","En agglomeration","Intersection en X","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",53,"Domicile – travail ","Oui","Casque","Pieton","Avant","Ile-de-France"
"348",48.8509,2.29259,"Blesse leger",7,2016,"septembre","mardi","Soir","En agglomeration","Intersection a plus de 4 branches","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",46,"Promenade - loisirs","Oui","Casque","Pieton","Avant","Ile-de-France"
"349",48.8511,2.30703,"Blesse leger",7,2016,"mars","mardi","","En agglomeration","Place","Deux vehicules - par le cote","Plein jour","Temps couvert","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",56,"Utilisation professionnelle","Oui","Casque","Vehicule","Cote droit","Ile-de-France"
"350",48.8511,2.33067,"Blesse hospitalise",6,2016,"juin","lundi","Apres-midi","En agglomeration","Intersection en Y","Deux vehicules - par le cote","Plein jour","Temps couvert","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse hospitalise","Femme",63,"Non renseigne","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"351",48.8511,2.34618,"Blesse leger",5,2016,"fevrier","mardi","Apres-midi","En agglomeration","Intersection en Y","Sans collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",46,"Non renseigne","Oui","Casque","Aucun","Cote gauche","Ile-de-France"
"352",48.8511,2.35127,"Blesse leger",5,2018,"juin","jeudi","","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",60,"Domicile – travail ","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"353",48.8511,2.38994,"Indemne",20,2017,"juin","jeudi","","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",40,"Domicile – travail ","Oui","Casque","Pieton","Cote droit","Ile-de-France"
"354",48.8513,2.39098,"Blesse hospitalise",20,2016,"janvier","vendredi","Apres-midi","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse hospitalise","Femme",51,"Non renseigne","Oui","Casque","Vehicule","Avant droit","Ile-de-France"
"355",48.8513,2.39822,"Blesse leger",20,2017,"avril","mardi","Matin","En agglomeration","Intersection a plus de 4 branches","Deux vehicules - par le cote","Plein jour","Pluie forte","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",35,"Domicile – travail ","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"356",48.8513,2.40627,"Blesse leger",20,2016,"octobre","mardi","Soir","En agglomeration","Hors intersection","Autre collision","Crepuscule ou aube","Pluie legere","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Femme",56,"Non renseigne","Oui","Casque","Vehicule","Avant","Ile-de-France"
"357",48.8514,2.33201,"Blesse leger",6,2016,"fevrier","mercredi","Apres-midi","En agglomeration","Intersection en T","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",44,"Non renseigne","Oui","Casque","Vehicule","Avant","Ile-de-France"
"358",48.8514,2.33648,"Blesse leger",6,2017,"fevrier","mardi","","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Temps couvert","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Femme",29,"Non renseigne","Oui","Casque","Vehicule","Avant gauche","Ile-de-France"
"359",48.8515,2.33704,"Blesse leger",6,2017,"juin","mardi","","En agglomeration","Intersection en X","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Valeur inconnue","Indemne","Homme",42,"Domicile – travail ","Oui","Casque","Pieton","Cote droit","Ile-de-France"
"360",48.8515,2.33704,"Blesse leger",6,2016,"janvier","samedi","Apres-midi","En agglomeration","Intersection en X","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",67,"Valeur inconnue","Oui","Casque","Aucun","Avant","Ile-de-France"
"361",48.8515,2.33704,"Indemne",6,2017,"juin","mardi","","En agglomeration","Intersection en X","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Valeur inconnue","Indemne","Homme",42,"Domicile – travail ","Oui","Casque","Pieton","Cote droit","Ile-de-France"
"362",48.8515,2.33704,"Indemne",6,2016,"janvier","samedi","Apres-midi","En agglomeration","Intersection en X","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",67,"Valeur inconnue","Oui","Casque","Aucun","Avant","Ile-de-France"
"363",48.8517,2.32428,"Blesse leger",7,2016,"septembre","lundi","","En agglomeration","Hors intersection","Deux vehicules - par l'arriere","Plein jour","Pluie legere","Voie communale ","A sens unique","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Homme",51,"Domicile – travail ","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"364",48.8518,2.29166,"Blesse leger",7,2016,"octobre","jeudi","Soir","En agglomeration","Intersection en X","Deux vehicules - par le cote","Crepuscule ou aube","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",20,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"365",48.8518,2.31383,"Blesse leger",7,2017,"decembre","mercredi","Soir","En agglomeration","Intersection en X","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",25,"Promenade - loisirs","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"366",48.8519,2.39368,"Blesse leger",20,2016,"avril","samedi","Apres-midi","En agglomeration","Intersection en T","Deux vehicules - par le cote","Plein jour","Pluie legere","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",27,"Promenade - loisirs","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"367",48.8519,2.40134,"Blesse leger",20,2016,"fevrier","dimanche","Soir","En agglomeration","Intersection en X","Deux vehicules - par l'arriere","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Valeur inconnue","Blesse leger","Homme",26,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"368",48.8521,2.29087,"Blesse leger",7,2016,"juin","dimanche","Apres-midi","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Pente","Partie rectiligne","Mouillee","Valeur inconnue","Sur trottoir","Blesse leger","Homme",27,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"369",48.8522,2.29928,"Blesse leger",7,2017,"avril","vendredi","Matin","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",60,"Non renseigne","Oui","Casque","Vehicule","Avant droit","Ile-de-France"
"370",48.8523,2.40405,"Blesse leger",20,2016,"mars","samedi","Soir","En agglomeration","Intersection en T","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Valeur inconnue","Blesse leger","Homme",21,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"371",48.8523,2.40405,"Blesse leger",20,2016,"novembre","vendredi","","En agglomeration","Intersection en T","Deux vehicules - par l'arriere","Nuit sans eclairage public allume","Pluie legere","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Indemne","Femme",30,"Promenade - loisirs","Oui","Casque","Vehicule","Arriere","Ile-de-France"
